,uniqueId,min,max,mean,std,update_rate,endUseLabel,energy_no_energy,energy_yes_energy,sensor_no_sensor,sensor_yes_sensor,equipRef_Air_Equip,equipRef_Cooling,equipRef_Heating,equipRef_LEED,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
149,Heating Plant P-4C Hydronic Systems Energy HTREJ_P4C_VFD_PWR(kWh),0.0010035252869184295,0.0010185106677924373,0.0010109962167158559,0.038097666233687856,0.9895833333333333,00_HEATING_SPACE_AND_WATER,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.23086624585697e-05,-1.6895361652262265e-05,-2.273774333467549e-05,3.231941805488027e-06,-1.083217833161e-05,-2.2289457712675978e-05,-6.788457836755939e-06,-2.1658869132795947e-06,4.734309931571554e-06,-3.006245491688802e-05,-3.5938785019560316e-05,1.6516497102364025e-05,3.2319418054880276e-06,-3.288540979652254e-05,-1.2003433764629653e-05,-1.4391765611200963e-05,1.4393241624631801e-05,3.2752960721445622e-06,-2.2440860431485445e-05,-1.7605904885858682e-05,-2.1673923660865096e-05,3.231941805488027e-06,-1.2307538773261149e-05,-2.223079799288216e-05,-7.078066170528829e-06,1.4681205080699556e-06,5.086717311391753e-06,-2.2208265295656565e-05,-1.6338129685883392e-05,-2.3946494533083057e-05,3.231941805488027e-06,-2.8215239541005838e-06,-2.2314902380021045e-05,-5.305252640590724e-06,-7.468083832666882e-06,4.4354621967591895e-06,-6.039897552426504e-07,-3.376558024760666e-05,3.755611918849906e-06,-5.1213273592746825e-05,3.755611918849906e-06,-0.0007199859567001856,-3.9121079077306356e-06,-6.039897552426504e-07,-2.1399411297993842e-05,-4.256598229103574e-06,0.0,0.0007389309383605369,1.1000461111847823e-05,0.0,0.0006313223586225895,0.0026324862733066888,-3.9121079077306356e-06,-3.922281369138797e-05,-3.9121079077306356e-06,5.040599942672511e-06,-4.256598229103574e-06,0.0001240203804351903,-0.0006355668242611398,-0.00012910954571026533,-5.423998046722567e-05,-0.0003832789913385382,5.040599942672511e-06,0.0,0.0,-4.256598229103574e-06,-6.039897552426504e-07,0.0,3.755611918849906e-06,5.040599942672511e-06,1.7524917059749176e-06,-7.126104263333363e-05,2.6574877197986473e-05,-2.488720550088764e-05,-2.2074359434954086e-05,4.66195610345601e-06,-1.14314191500835e-06,3.231941805488027e-06,-2.7978750372044874e-05,-6.039897552426504e-07,3.826461795172976e-06,6.46331368761385e-06,-1.2080915795072923e-05,-6.039897552426504e-07,-6.039897552426504e-07,-6.039897552426504e-07,-2.488720550088764e-05,3.28838205882886e-05,-6.039897552426504e-07,-7.824274416445697e-05,-2.3915181929088535e-05,1.711272055070757e-05
150,Heating Plant P-8A Hydronic Systems Energy HTREJ_P8A_VFD_PWR(kWh),0.00037606186903290994,0.0003763616533763898,0.00037622680647071585,0.0010572568164678242,0.9895833333333333,00_HEATING_SPACE_AND_WATER,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.571237104842957e-06,-3.269127586352226e-06,-4.770251222100153e-06,-1.1000884489411738e-06,-3.656066947346107e-06,-4.5817034308593315e-06,-1.7382876152681628e-06,-1.5029646519007863e-06,6.864592902191595e-07,-2.4764040614128294e-06,-8.172559708918831e-06,3.117004295335664e-06,-1.100088448941174e-06,-7.608490985583861e-06,-1.7314512904154804e-06,-8.511583195882903e-07,-8.447949813354397e-08,1.4702701591727687e-07,-4.555981396563662e-06,-3.4488552119861577e-06,-4.567144505644025e-06,-1.1000884489411738e-06,-3.922664740587124e-06,-4.569245823731059e-06,-1.5339421715796556e-06,-9.283170145840263e-07,2.5850213252403e-07,-4.575808836740028e-06,-3.111150436417769e-06,-5.008150147096785e-06,-1.1000884489411738e-06,-2.2034449231837193e-06,-4.585565662774714e-06,-1.616375114678018e-06,-2.100141651671863e-06,6.134454848334625e-07,5.6980696644692236e-08,-5.65460774098092e-06,3.95989082285938e-07,-1.8624464421639058e-06,3.95989082285938e-07,-3.827389182847171e-05,-5.615173864939647e-07,5.6980696644692236e-08,-2.7783578608195107e-06,2.870724725511635e-07,0.0,2.9036602198613157e-06,5.9527805969544455e-06,0.0,1.0102646374887036e-05,0.0003091446484463051,-5.615173864939647e-07,1.1114252520289755e-06,-5.615173864939647e-07,3.9771043571599777e-07,2.870724725511635e-07,-1.247985872048979e-05,1.9413485781674696e-06,8.837852938353147e-06,1.2554812598764045e-05,-3.90221429883885e-05,3.9771043571599777e-07,0.0,0.0,2.870724725511635e-07,5.6980696644692236e-08,0.0,3.95989082285938e-07,3.9771043571599777e-07,-3.4748313444636925e-06,-4.165532930416028e-06,1.0910564792571408e-06,-4.905298448678979e-06,-4.499916317505373e-06,4.463668737494584e-07,-6.8162447576688e-07,-1.1000884489411738e-06,-6.735482786117281e-06,5.6980696644692236e-08,3.8917222342842657e-07,-2.8452874452360645e-06,1.2323408559300368e-06,5.6980696644692236e-08,5.6980696644692236e-08,5.6980696644692236e-08,-4.905298448678979e-06,2.8347463759858243e-06,5.6980696644692236e-08,2.6673233530903904e-08,-4.81374303373712e-06,1.468863325669088e-06
151,Heating Plant P-8B Hydronic Systems Energy HTREJ_P8B_VFD_PWR(kWh),0.00030595054661598905,0.000308231718593402,0.0003067707941316904,0.007721709319674782,0.9895833333333333,00_HEATING_SPACE_AND_WATER,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.040991114776403e-06,-3.807617574794409e-06,-5.162806343343927e-06,2.502821622392177e-07,-2.7787114189687138e-06,-5.042221871020117e-06,-1.7262510583076428e-06,-8.609697594907423e-07,8.70033870818938e-07,-5.534137880772814e-06,-8.360502189655479e-06,3.938925606967129e-06,2.5028216223921777e-07,-7.513666895591354e-06,-2.2494160809516545e-06,-2.600134900215744e-06,2.286897215384676e-06,5.916459628372166e-07,-5.056638355967658e-06,-3.975617248124056e-06,-4.923120303263596e-06,2.502821622392177e-07,-3.0960558813130204e-06,-5.028325515105121e-06,-1.698747870435613e-06,-8.46091543885516e-08,7.976836231300622e-07,-5.027564619898121e-06,-3.672506091999568e-06,-5.441819567040648e-06,2.502821622392177e-07,-1.054303691224154e-06,-5.048148346042277e-06,-1.4477625658449983e-06,-1.9032996256661532e-06,7.960869470576586e-07,-1.886608625651249e-07,-6.835198285948945e-06,7.032561497137351e-07,-8.532472966106879e-06,7.032561497137351e-07,-0.00011426452307122943,-5.894561652209894e-07,-1.886608625651249e-07,-4.5848730534085286e-06,-4.261251425595777e-07,0.0,0.00010646003768201907,2.8915107598276807e-06,0.0,0.0001049886076892056,0.0005126111517054358,-5.894561652209894e-07,-5.736683406524172e-06,-5.894561652209894e-07,9.181115401830138e-07,-4.261251425595777e-07,4.88980679130279e-06,-8.608068764709476e-05,-1.8564107958160712e-05,-5.595411287377865e-06,-6.079457756544975e-05,9.181115401830138e-07,0.0,0.0,-4.261251425595777e-07,-1.886608625651249e-07,0.0,7.032561497137351e-07,9.181115401830138e-07,6.459255605442047e-07,-1.1460820744372558e-05,5.643872826416008e-06,-5.571989293230471e-06,-5.018838980191782e-06,7.671083538685295e-07,-4.946990451245542e-07,2.502821622392177e-07,-6.461862533442099e-06,-1.886608625651249e-07,6.195390018082942e-07,7.215048761975898e-07,-1.5341552322182756e-06,-1.886608625651249e-07,-1.886608625651249e-07,-1.886608625651249e-07,-5.571989293230471e-06,5.8876775902308595e-06,-1.886608625651249e-07,-1.3420064394451533e-05,-5.381619203420553e-06,3.0720369870527816e-06
152,LEF-1 EF-1A Air Systems Energy EF1_F1_VFD_PWR(kWh),0.0007031561837583179,0.0007086454897998327,0.000705901511741312,0.014598394944715338,0.65625,05_OTHER,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.626655947802103e-08,-8.51329719900834e-06,1.3038927638440625e-07,5.457346596767335e-07,1.3038927638440625e-07,-3.1778084988230653e-06,3.572896744533264e-07,9.626655947802103e-08,4.2031961586298736e-08,1.3898073377670793e-07,0.0,6.361230695154833e-06,6.03972626445094e-08,0.0,5.918101747267243e-06,0.0054499173687882225,3.572896744533264e-07,1.623369471130557e-07,3.572896744533264e-07,4.207349638031666e-08,1.3898073377670793e-07,2.5431130982900217e-06,3.5144091420376765e-06,-6.332136075118358e-06,-8.64534054101281e-06,-9.377201155134864e-06,4.207349638031666e-08,0.0,0.0,1.3898073377670793e-07,9.626655947802103e-08,0.0,1.3038927638440625e-07,4.207349638031666e-08,4.977478115767966e-08,-6.529064303836821e-07,4.821384271838803e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.626655947802103e-08,0.0,-2.9034290049695606e-07,-1.8144333180268715e-07,9.626655947802103e-08,9.626655947802103e-08,9.626655947802103e-08,0.0,3.4961929771861944e-07,9.626655947802103e-08,-7.94209716190713e-07,0.0,-3.2070619433181375e-07
153,LEF-1 EF-1B Air Systems Energy EF1_F2_VFD_PWR(kWh),0.0006755814414789879,0.0006808554988522639,0.0006782191247617496,0.014025898689029799,0.65625,05_OTHER,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.249256176240929e-08,-8.17951516949206e-06,1.2527795503753953e-07,5.243307685478767e-07,1.2527795503753953e-07,-3.053276820166319e-06,3.432775350709578e-07,9.249256176240929e-08,4.038104071501474e-08,1.335307593616373e-07,0.0,6.111725175347763e-06,5.802649838466393e-08,0.0,5.686027340985868e-06,0.005236192112298104,3.432775350709578e-07,1.559694240802599e-07,3.432775350709578e-07,4.0420763126670504e-08,1.335307593616373e-07,2.4433818605060476e-06,3.376581849441106e-06,-6.083811773675837e-06,-8.306315950921631e-06,-9.00950973072199e-06,4.0420763126670504e-08,0.0,0.0,1.335307593616373e-07,9.249256176240929e-08,0.0,1.2527795503753953e-07,4.0420763126670504e-08,4.781598069488303e-08,-6.272970364532032e-07,4.6322549923223005e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.249256176240929e-08,0.0,-2.789483117240073e-07,-1.74323726622027e-07,9.249256176240929e-08,9.249256176240929e-08,9.249256176240929e-08,0.0,3.359104158351907e-07,9.249256176240929e-08,-7.630625718799315e-07,0.0,-3.0813317645371365e-07
154,LEF-1 EF-1C Air Systems Energy EF1_F3_VFD_PWR(kWh),0.0007493438712536405,0.0007551938071755987,0.0007522695586139266,0.015557301939684152,0.65625,05_OTHER,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.025892964359286e-07,-9.072570314312793e-06,1.3895277670571749e-07,5.815756577835401e-07,1.3895277670571749e-07,-3.3865707788471473e-06,3.8075744454808836e-07,1.025892964359286e-07,4.4793949817097556e-08,1.4811058045176262e-07,0.0,6.779107595959228e-06,6.43656779140089e-08,0.0,6.30685214389644e-06,0.00580790132766551,3.8075744454808836e-07,1.729998252684702e-07,3.8075744454808836e-07,4.4834983638333196e-08,1.4811058045176262e-07,2.7101792732230737e-06,3.7452767533894118e-06,-6.748153831032921e-06,-9.213382218371551e-06,-9.993129476747982e-06,4.4834983638333196e-08,0.0,0.0,1.4811058045176262e-07,1.025892964359286e-07,0.0,1.3895277670571749e-07,4.4834983638333196e-08,5.3041922285427215e-08,-6.957779436085845e-07,5.138175511010901e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.025892964359286e-07,0.0,-3.094232514109344e-07,-1.9336565541093335e-07,1.025892964359286e-07,1.025892964359286e-07,1.025892964359286e-07,0.0,3.725816847124913e-07,1.025892964359286e-07,-8.46375023129176e-07,0.0,-3.41765711366206e-07
155,LEF-2 EF-2A Air Systems Energy EF2_F1_VFD_PWR(kWh),0.0005692110667549749,0.0005732762803989186,0.0005712441990988408,0.010883579918743993,0.9895833333333333,05_OTHER,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.913974799992147e-06,-6.825766919382937e-06,-1.0201282406677258e-05,-2.8014956012738807e-06,-8.635341005048937e-06,-9.917671210009374e-06,-2.563417225929811e-06,-1.653623474830516e-06,2.0121411432367263e-06,-9.451861452962634e-06,-1.698583500572368e-05,9.138293851402995e-06,-2.801495601273881e-06,-1.7646923212409658e-05,-4.386702258355886e-06,-9.678014438884898e-06,9.696343427680074e-06,-3.3192182396087737e-06,-9.928913957026287e-06,-7.21586656960269e-06,-9.709214175609098e-06,-2.8014956012738807e-06,-9.243568560006839e-06,-9.893473728932782e-06,-2.9075447566357836e-06,9.556876010297125e-07,9.421458433333459e-07,-9.900962318646109e-06,-6.543997304924397e-06,-1.0785256387919161e-05,-2.8014956012738807e-06,-5.320384605956659e-06,-9.929689640242124e-06,-1.2529780174968904e-06,-5.320624732481066e-06,2.113618398908716e-06,-3.3108800388525903e-09,-1.937089335808842e-05,2.342842948239213e-06,-2.684566349563741e-05,2.342842948239213e-06,-0.00043058208911507805,-2.523868499681902e-06,-3.3108800388525903e-09,-9.142045053338696e-06,-2.2800553634892576e-06,0.0,0.0002754195027447635,9.615976407656995e-06,0.0,0.00028841865491682837,0.0015246711761367346,-2.523868499681902e-06,-2.3463403464916603e-05,-2.523868499681902e-06,3.5449728386846198e-06,-2.2800553634892576e-06,0.00014225115232921107,-0.0003500637749747816,-4.0938929416948026e-05,4.552020520795468e-05,-2.391986180632639e-05,3.5449728386846198e-06,0.0,0.0,-2.2800553634892576e-06,-3.3108800388525903e-09,0.0,2.342842948239213e-06,3.5449728386846198e-06,8.342185949358768e-06,-5.4402940353041174e-05,-2.306148985099413e-05,-1.057264410278181e-05,-9.46040675460817e-06,2.0858061379023236e-06,-8.717973120366024e-07,-2.8014956012738807e-06,-1.5657565279182024e-05,-3.3108800388525903e-09,1.6032741327655223e-06,-2.174768762061719e-06,-1.7058704075407365e-06,-3.3108800388525903e-09,-3.3108800388525903e-09,-3.3108800388525903e-09,-1.057264410278181e-05,1.9876784570726e-05,-3.3108800388525903e-09,-3.021134489064646e-05,-1.0400095645615624e-05,9.05756220166278e-06
156,LEF-2 EF-2B Air Systems Energy EF2_F2_VFD_PWR(kWh),0.0004993079425653225,0.0005028739310172913,0.0005010914128960758,0.009547010885859549,0.9895833333333333,05_OTHER,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.696453019720145e-06,-5.987515193006308e-06,-8.94847509462252e-06,-2.457456825945022e-06,-7.574846036122616e-06,-8.699695688694136e-06,-2.2486244823988035e-06,-1.450548270062347e-06,1.765017484881272e-06,-8.291046967447454e-06,-1.4899828523184471e-05,8.016049613346533e-06,-2.4574568259450225e-06,-1.547971284999756e-05,-3.84794237097682e-06,-8.489447270923877e-06,8.50553781250576e-06,-2.911545419990822e-06,-8.709557029366185e-06,-6.329706547678165e-06,-8.516837039767816e-06,-2.457456825945022e-06,-8.108376981703882e-06,-8.678469772358824e-06,-2.5504861860568986e-06,8.383176980717784e-07,8.264307237833776e-07,-8.685038952460385e-06,-5.7403499175740305e-06,-9.460732640139988e-06,-2.457456825945022e-06,-4.667000390120216e-06,-8.710238211904752e-06,-1.0991218041473898e-06,-4.667208870570426e-06,1.8540292310110983e-06,-2.904773432660276e-09,-1.6992202644448066e-05,2.0551151689110513e-06,-2.354868981569948e-05,2.0551151689110513e-06,-0.0003776995951359785,-2.2139124574232283e-06,-2.904773432660276e-09,-8.019323949210968e-06,-2.0000212485518423e-06,0.0,0.00024159259964218882,8.435244357004774e-06,0.0,0.00025299755588461083,0.0013374313618348293,-2.2139124574232283e-06,-2.05818873781124e-05,-2.2139124574232283e-06,3.109602945225031e-06,-2.0000212485518423e-06,0.00012478335039632104,-0.0003070727653131757,-3.591169122590697e-05,3.99296925574809e-05,-2.0983412150302486e-05,3.109602945225031e-06,0.0,0.0,-2.0000212485518423e-06,-2.904773432660276e-09,0.0,2.0551151689110513e-06,3.109602945225031e-06,7.317551416177783e-06,-4.772166183683458e-05,-2.0229914822457583e-05,-9.274231130534431e-06,-8.29859291691092e-06,1.8296291390041176e-06,-7.647502785783302e-07,-2.457456825945022e-06,-1.3734668675448038e-05,-2.904773432660276e-09,1.4063582639927157e-06,-1.9077138239738315e-06,-1.496367983325912e-06,-2.904773432660276e-09,-2.904773432660276e-09,-2.904773432660276e-09,-9.274231130534431e-06,1.7435786924291698e-05,-2.904773432660276e-09,-2.6501028102995333e-05,-9.122873667472845e-06,7.945163084005584e-06
157,LEF-2 EF-2C Air Systems Energy EF2_F3_VFD_PWR(kWh),0.00048682524423699817,0.00049030206010849,0.0004885641060520678,0.009308310696791462,0.9895833333333333,05_OTHER,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.479063362817568e-06,-5.837835431167055e-06,-8.724787132665605e-06,-2.395978055734102e-06,-7.385459521630339e-06,-8.48222457555481e-06,-2.1923995965854804e-06,-1.4142771506005594e-06,1.7209133293317306e-06,-8.083861761278475e-06,-1.4527370242110423e-05,7.815613732909417e-06,-2.3959780557341024e-06,-1.509274816887864e-05,-3.7518110512053858e-06,-8.277232510880316e-06,8.292913825351679e-06,-2.838790831115759e-06,-8.491840556732112e-06,-6.1714732727357774e-06,-8.303939679746715e-06,-2.395978055734102e-06,-7.90565505725388e-06,-8.461529386634819e-06,-2.4867181864434645e-06,8.173662080028571e-07,8.057888374941915e-07,-8.46793398491948e-06,-5.596847856338745e-06,-9.224237772202875e-06,-2.395978055734102e-06,-4.5502945772218e-06,-8.492503436153048e-06,-1.0716329332068052e-06,-4.550523548496758e-06,1.8077025572694676e-06,-2.8369598048023323e-09,-1.6567174950922675e-05,2.003732635226716e-06,-2.2960078594483617e-05,2.003732635226716e-06,-0.00036825994758450995,-2.1585705815328226e-06,-2.8369598048023323e-09,-7.818867077338869e-06,-1.9500430339048947e-06,0.0,0.00023555856400920487,8.224148931874994e-06,0.0,0.0002466739186245171,0.0013039927853097403,-2.1585705815328226e-06,-2.0067359267848255e-05,-2.1585705815328226e-06,3.0318846823145002e-06,-1.9500430339048947e-06,0.00012166149774145095,-0.000299397100083806,-3.501367366507019e-05,3.893129950428351e-05,-2.045855235476473e-05,3.0318846823145002e-06,0.0,0.0,-1.9500430339048947e-06,-2.8369598048023323e-09,0.0,2.003732635226716e-06,3.0318846823145002e-06,7.1347307495076464e-06,-4.652872028515842e-05,-1.9723388907571705e-05,-9.042403861450842e-06,-8.091145730800812e-06,1.783916893181003e-06,-7.45611286108613e-07,-2.395978055734102e-06,-1.3391320282957087e-05,-2.8369598048023323e-09,1.3712255224686226e-06,-1.8599056874319414e-06,-1.458992288994444e-06,-2.8369598048023323e-09,-2.8369598048023323e-09,-2.8369598048023323e-09,-9.042403861450842e-06,1.6999826254143878e-05,-2.8369598048023323e-09,-2.5838585942638304e-05,-8.89482699597052e-06,7.74660432575742e-06
158,LEF-3 EF-3A Air Systems Energy EF3_F1_VFD_PWR(kWh),0.0007340389278396436,0.0007395289736969026,0.000736786243671943,0.014611797085528498,0.9791666666666667,05_OTHER,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3295157132156146e-05,-9.152875124135984e-06,-1.3682364967871228e-05,-3.7348681054724282e-06,-1.1560699689873356e-05,-1.3300189025250496e-05,-3.4430490282377925e-06,-2.2309568474896343e-06,2.7002727294980883e-06,-1.2648693372100407e-05,-2.279111248311433e-05,1.2219609580975135e-05,-3.7348681054724286e-06,-2.3650079983877224e-05,-5.8909212950738296e-06,-1.2909147290061644e-05,1.2915465730163557e-05,-4.425513662090016e-06,-1.331485084446515e-05,-9.676382624260724e-06,-1.3023176243229087e-05,-3.7348681054724282e-06,-1.2376629644014986e-05,-1.3267751376539372e-05,-3.898211679147369e-06,1.2559484602838508e-06,1.2649765510060996e-06,-1.327779225208391e-05,-8.773930523849945e-06,-1.4464381640492655e-05,-3.7348681054724282e-06,-7.1137960429761456e-06,-1.3316224923839581e-05,-1.6948758736870408e-06,-7.128000031920021e-06,2.8345452340724316e-06,-9.809858762344844e-09,-2.583307815477965e-05,3.1247589835457265e-06,-3.5819033693251514e-05,3.1247589835457265e-06,-0.000575227612870846,-3.367531321678108e-06,-9.809858762344844e-09,-1.2255017011229551e-05,-3.0299370696726302e-06,0.0,0.00036939955312548017,1.2822864807896483e-05,0.0,0.00038483357556175435,0.0020355144181951864,-3.367531321678108e-06,-3.128926619725821e-05,-3.367531321678108e-06,4.740379486779067e-06,-3.0299370696726302e-06,0.00018935032426875778,-0.00046795902289303463,-5.427383362660862e-05,6.0840469150951845e-05,-3.2175734973254033e-05,4.740379486779067e-06,0.0,0.0,-3.0299370696726302e-06,-9.809858762344844e-09,0.0,3.1247589835457265e-06,4.740379486779067e-06,1.1093992524626179e-05,-7.255895159206809e-05,-3.029566605245138e-05,-1.4181150615614245e-05,-1.2689544396916584e-05,2.7950939352390804e-06,-1.1670683530461198e-06,-3.7348681054724282e-06,-2.0981191676087052e-05,-9.809858762344844e-09,2.1508074055212436e-06,-2.872834393533038e-06,-2.307340226302986e-06,-9.809858762344844e-09,-9.809858762344844e-09,-9.809858762344844e-09,-1.4181150615614245e-05,2.6462700319951422e-05,-9.809858762344844e-09,-4.0285723163411815e-05,-1.3948397706891468e-05,1.2090940608828916e-05
159,LEF-3 EF-3B Air Systems Energy EF3_F2_VFD_PWR(kWh),0.0007175906476098589,0.0007229624565986475,0.0007202789646100357,0.014295651410367117,0.9791666666666667,05_OTHER,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.299449609368517e-05,-8.945820594378985e-06,-1.3372806723968098e-05,-3.6495940147024396e-06,-1.1298975100848847e-05,-1.2999381910679399e-05,-3.3639340678226343e-06,-2.178622451284097e-06,2.6399623717685144e-06,-1.2368055232769541e-05,-2.227501705579295e-05,1.1942735990298325e-05,-3.64959401470244e-06,-2.3115808818096186e-05,-5.76008703636694e-06,-1.2624761553691419e-05,1.2633183145348151e-05,-4.3280638209185595e-06,-1.3013804539665179e-05,-9.457477233340561e-06,-1.2728524294240348e-05,-3.6495940147024396e-06,-1.2096509093145032e-05,-1.2967683844188283e-05,-3.8096178522502333e-06,1.2306930419502198e-06,1.2371593461064878e-06,-1.2977485896299756e-05,-8.575492489068724e-06,-1.4137120489171172e-05,-3.6495940147024396e-06,-6.952334602202137e-06,-1.3015054030259482e-05,-1.6543687939481062e-06,-6.967265768055789e-06,2.771418772481332e-06,-1.0191240988358514e-08,-2.526089482800739e-05,3.0562181407146296e-06,-3.5034829481867914e-05,3.0562181407146296e-06,-0.0005626788459531844,-3.294013537993708e-06,-1.0191240988358514e-08,-1.1980458514038802e-05,-2.9631483908775817e-06,0.0,0.00036153298076254585,1.2534148148444784e-05,0.0,0.000376441626850416,0.0019904852753896175,-3.294013537993708e-06,-3.061340756338263e-05,-3.294013537993708e-06,4.636478278372067e-06,-2.9631483908775817e-06,0.00018537078767033252,-0.0004579299868257653,-5.312441218005397e-05,5.946620562833895e-05,-3.142950407528853e-05,4.636478278372067e-06,0.0,0.0,-2.9631483908775817e-06,-1.0191240988358514e-08,0.0,3.0562181407146296e-06,4.636478278372067e-06,1.0843533721383464e-05,-7.097283543146657e-05,-2.962838462152328e-05,-1.386052196512155e-05,-1.2402321698801003e-05,2.7332914766486076e-06,-1.139741798508551e-06,-3.6495940147024396e-06,-2.050708464399102e-05,-1.0191240988358514e-08,2.1032215935310324e-06,-2.804197954358229e-06,-2.2625851368464646e-06,-1.0191240988358514e-08,-1.0191240988358514e-08,-1.0191240988358514e-08,-1.386052196512155e-05,2.5882018800183958e-05,-1.0191240988358514e-08,-3.9408599281651036e-05,-1.363298365128019e-05,1.1826237576922495e-05
160,LEF-3 EF-3C Air Systems Energy EF3_F3_VFD_PWR(kWh),0.0007951866278568188,0.0008011461174695554,0.0007981694558545682,0.015861431518751575,0.9791666666666667,05_OTHER,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4391769196600843e-05,-9.908059028435359e-06,-1.4810105845787776e-05,-4.04747363813461e-06,-1.2519074876471625e-05,-1.4397122823850245e-05,-3.7230832315878847e-06,-2.4072733239254793e-06,2.9236537511676415e-06,-1.3709082800889385e-05,-2.4667140463219767e-05,1.323489337313064e-05,-4.0474736381346106e-06,-2.560589800200758e-05,-6.3800832647029065e-06,-1.4010401750353814e-05,1.4027990893276395e-05,-4.805415085040686e-06,-1.441328647714648e-05,-1.0474642122960948e-05,-1.4096392247233263e-05,-4.04747363813461e-06,-1.3402329494480604e-05,-1.4362022289315942e-05,-4.219328260653438e-06,1.3738832742189216e-06,1.369436590387613e-06,-1.43728782511511e-05,-9.498227159798604e-06,-1.5656854718051093e-05,-4.04747363813461e-06,-7.705231357109196e-06,-1.4414497817206206e-05,-1.826005296789129e-06,-7.719704202430635e-06,3.0700787555846054e-06,-1.141305203724193e-08,-2.8014588647907558e-05,3.39214000193444e-06,-3.888444379900913e-05,3.39214000193444e-06,-0.0006243612570678083,-3.6543776085761562e-06,-1.141305203724193e-08,-1.3272065020490764e-05,-3.289040911956081e-06,0.0,0.0004009139725993634,1.3892241745774816e-05,0.0,0.0004178582685394382,0.00220773348971118,-3.6543776085761562e-06,-3.398727189664993e-05,-3.6543776085761562e-06,5.144315379270155e-06,-3.289040911956081e-06,0.00020585537382673374,-0.000508108382315478,-5.904624374307393e-05,6.593669098062907e-05,-3.47520744965855e-05,5.144315379270155e-06,0.0,0.0,-3.289040911956081e-06,-1.141305203724193e-08,0.0,3.39214000193444e-06,5.144315379270155e-06,1.2045014495383408e-05,-7.876468039572067e-05,-3.2957578764207976e-05,-1.5350223907956968e-05,-1.3735044970199876e-05,3.0288167597900217e-06,-1.2622535982683138e-06,-4.04747363813461e-06,-2.2716828102334684e-05,-1.141305203724193e-08,2.3298507379837024e-06,-3.106504716233169e-06,-2.510153487332784e-06,-1.141305203724193e-08,-1.141305203724193e-08,-1.141305203724193e-08,-1.5350223907956968e-05,2.8730055287133403e-05,-1.141305203724193e-08,-4.37472358896723e-05,-1.5098554328415476e-05,1.3127300441206276e-05
