,hour,date,mean_9,std_9,max_9,min_9,mean_4,mean_12,mean_7,mean_14,mean_8,mean_16,mean_5,mean_6,mean_10,mean_3,std_4,std_12,std_7,std_14,std_8,std_16,std_5,std_6,std_10,std_3,max_4,max_12,max_7,max_14,max_8,max_16,max_5,max_6,max_10,max_3,min_4,min_12,min_7,min_14,min_8,min_16,min_5,min_6,min_10,min_3,std_18,max_18,min_18,max_1,mean_18,mean_1,std_1,min_1,min_17,mean_11,mean_19,max_17,std_2,min_2,max_11,std_0,std_19,min_15,min_11,std_17,std_15,std_13,max_2,min_13,max_0,mean_0,mean_15,mean_13,max_19,max_13,mean_2,max_15,min_19,min_0,mean_17,std_11,urate_0,urate_1,urate_2,urate_3,urate_4,urate_5,urate_6,urate_7,urate_8,urate_9,urate_10,urate_11,urate_12,urate_13,urate_14,urate_15,urate_16,urate_17,urate_18,urate_19
74,21,2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.568726,772.0832421358025,457.5336093463033,944.307251,292.72701564228277,24.369999,781.641357,25734.284306993744,3.417059232115448,933.018616,765.797424,3.9001640315121286,3.6615073677368315,4.066394726264826,872.0,56.063137,786692.5,1796.5742649651404,941.1401667016129,67.94355701012664,464.513367,75.12809,724.5885712857142,950.122192,449.913635,-422.0,932.1554910136051,3.710813880879256,3.8928338052711826,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,395.0,0.0,124.0,0.0,147.0,0.0,257.0
75,22,2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.353271,771.1538663723408,455.1160125445208,941.827576,292.50781063859347,24.369999,778.65564,25800.283652628183,3.5706413054575967,933.058228,763.019409,4.223910344849682,3.7511653601816404,2.5678487439364015,872.0,68.993843,786692.5,1816.9044306375583,941.5085912620691,78.87967517499995,463.260803,84.415108,724.1242855714285,949.825134,446.378815,-422.0,932.5448387315433,3.1439081562056477,3.735787410150294,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,320.0,0.0,145.0,0.0,149.0,0.0,292.0
76,23,2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.544067,770.877028618557,454.5976024461079,943.077393,292.06327297670225,24.369999,778.079407,26134.359856594056,3.569311989306888,933.463562,762.941101,4.064513970565684,3.5577966390631466,2.3465578396342472,872.0,70.439667,786692.5,1857.1440181880648,941.1162638169016,78.4418249037901,462.824036,84.226631,723.1599998571428,950.296021,445.403809,-422.0,932.3196563819446,3.090198233906028,3.7246787192332826,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,343.0,0.0,142.0,0.0,144.0,0.0,334.0
77,3,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.326721,770.854480489362,453.84540023052955,941.332581,291.96311478566116,24.369999,778.46814,25968.802459945637,3.6287174985249866,933.786255,763.144897,3.8141956039466294,3.673779209257137,6.023554652604352,872.0,65.05146,786692.5,1793.8940013369272,940.9524264315069,83.55480239243495,461.675507,101.656631,722.9457141428571,951.768311,445.046051,-422.0,931.4632086734696,3.1705837806033244,3.7238074493574387,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,94.0,0.0,423.0,0.0,146.0,0.0,147.0,0.0,321.0
78,4,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.0401,769.5454434242428,452.85722499999997,939.072693,291.9461699740731,24.369999,772.428589,25902.82454672258,3.508286545015624,935.206909,766.647522,3.7642634912289363,3.0395552298361115,2.313565116932934,872.0,77.08313,786692.5,1784.6307506796484,939.9915820229886,82.21903450943394,460.588654,91.298386,722.9099998571428,946.33374,446.574402,-422.0,930.8268386136357,2.5910393682802466,3.7484208233500325,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,66.0,0.0,318.0,0.0,87.0,0.0,132.0,0.0,335.0
79,5,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.021118,770.5164356470589,453.5036732454868,940.930359,292.2436169796808,24.369999,778.827087,25710.653726336495,3.5933507508262044,927.166809,762.73584,3.8997138791708803,3.7762622741467546,2.113294366206303,872.0,76.102501,786692.5,1762.0374974566853,939.8227930750003,81.65989694927526,462.327393,87.660278,723.5528569999999,947.30011,445.476044,-422.0,931.3680987708327,3.2217870636475205,3.820518405576127,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,414.0,0.0,120.0,0.0,144.0,0.0,277.0
80,6,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.50478,0.0,24.993195749999998,12.253450593088006,7.486770000000001,921.653259,770.0752246415094,454.9823809353845,939.6176149999999,292.06910625615836,24.369999,778.322388,25710.510526721915,3.9143330532431864,934.79657,761.875488,3.932709248094799,3.5670700633952364,3.8511590849937676,872.0,67.399269,786692.5,1748.049575528196,942.5743004295774,85.17274326096998,463.947815,94.87278,723.1599998571428,950.1173099999999,446.654144,-422.0,931.238380264901,3.3199347129718504,4.0357220649096055,2.6666666666666665,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,433.0,0.0,142.0,0.0,151.0,0.0,325.0
81,7,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5377280582747592,14.020822999999998,9.01772,37.482033,11.5192715,19.950678374999995,12.28929810460731,2.28828,920.4279170000001,774.1126594725276,458.76833253488337,944.2494510000001,293.163278041221,24.369999,791.181335,25433.80171701277,3.668769188460327,937.2030030000001,765.897888,4.3290425844711935,3.4545839462823738,387.15821193422454,872.0,12.238219,786692.5,1701.5472090095316,945.4253386141729,883.3760982040193,467.900879,1137.429077,725.5171427142857,953.0678099999999,449.401855,-422.0,933.4229362709675,5.274123198528146,5.961010673055979,2.6666666666666665,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,647.0,0.0,127.0,0.0,155.0,2.0,258.0
82,8,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.371849026483934,29.066647,3.991325,0.0,17.781523375,0.0,0.0,0.0,928.333801,781.9274009669421,458.35090778214294,949.796082,293.22047580818065,24.369999,795.934021,25675.24935336519,3.357451076828553,937.5090940000001,770.148621,4.391294012402779,3.7602204641847754,29.99631525322269,872.0,908.1325070000001,786692.5,1741.3121454899488,946.1394315886523,964.3874658484451,465.09317,1031.707031,725.6242855714285,953.838135,451.1529540000001,-422.0,937.2992289132944,7.007862795280049,5.160095839686343,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,772.0,0.0,141.0,0.0,173.0,8.0,280.0
83,9,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.132935,788.857378542056,458.3564916641793,947.629944,292.99588395581407,24.369999,806.378113,26160.449998830725,3.547704570188578,937.4576420000001,779.297729,4.48464168061751,7.706675818961543,22.551213214265875,872.0,855.412048,786692.5,1796.1344010783107,953.6686811214281,909.2424182924802,465.97662399999996,953.324036,725.1599998571428,968.7285160000001,450.317902,-422.0,934.821566656626,4.893998174803769,4.646046612938358,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,718.0,0.0,140.0,0.0,166.0,0.0,268.0
84,0,2020-06-09,0.0,0.0,0.0,0.0,66.99971,118.42693458333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.688848120922837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.99971,121.168976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.99971,115.685638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.4506840000001,773.8765220624999,450.38648157288156,944.925659,292.37658514058006,24.369999,782.035156,35604.64466223841,3.658196073531794,938.231384,765.995422,4.486442572892484,3.256059122802312,4.474024628003844,872.0,73.491631,2020180.0,2125.1500596335427,946.185465141509,82.67412658892118,458.291626,98.87207,723.8385712857142,953.777222,442.327301,-422.0,932.7671874567898,3.1077565468185293,4.184273578741015,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,12.0,686.0,0.0,106.0,0.0,162.0,0.0,295.0
85,1,2020-06-09,0.0,0.0,0.0,0.0,32.51299453846154,122.51128628571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.533382368570393,3.751382438895455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.747242,126.2463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605861,116.198067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0060420000001,774.725427747573,454.7043652750809,941.008179,292.2450110441257,24.369999,783.024475,24197.561064808833,6.778952708721735,940.89032,766.255615,4.0248615768774405,3.71133814363693,10.661233266290576,872.0,71.324944,786692.5,1561.6194023311286,947.5093207966102,92.50979383734249,475.296783,138.641602,723.5528569999999,957.553955,444.7201539999999,-422.0,932.4164853414626,3.582887477294032,4.255499891091265,0.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,7.0,873.0,0.0,118.0,0.0,164.0,0.0,309.0
86,10,2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,85.5642068888889,5.969967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.855859192436623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.30761,5.969967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.046501,5.969967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.7749630000001,769.410183356436,466.70127494958,944.4262080000001,293.014000467701,24.369999,780.690247,24998.08044072611,5.690587280484605,962.8126220000001,759.577454,4.302112172755195,4.493553366923764,14.123752094835703,872.0,888.5249630000001,786692.5,1652.5498532301385,972.4143031322315,932.4692199314219,479.96139500000004,959.136047,725.1957141428571,983.592224,456.168732,-422.0,933.1413240697672,5.016485869233409,4.803964277935091,0.0,4.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,101.0,0.0,802.0,1.0,121.0,0.0,172.0,0.0,238.0
87,11,2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,48.46604410144928,6.46341775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.42313331136616,0.5816915522481969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.951813,6.970013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.164054,5.957464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.2579349999999,766.3010566201551,461.88019508080833,940.5695799999999,293.3442668857386,24.369999,782.349121,24894.08924870075,3.3971164553332653,961.8637079999999,751.02179,3.980939983420374,4.121346647164052,22.655361848310374,872.0,826.869812,786692.5,1650.0321357997416,970.5844158828123,869.3936499682542,470.142365,922.3067019999999,725.8742855714285,981.07959,453.591858,-422.0,931.1938565914637,6.682607018179535,4.742104116750164,0.0,4.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,129.0,0.0,693.0,4.0,128.0,0.0,164.0,0.0,297.0
88,12,2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,85.16928807142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51151238342386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.353615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.166176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.875427,773.0225751914892,463.26411032806334,943.1776120000001,293.51712257188603,24.369999,782.168945,24915.18127392348,3.408357384795677,964.221252,766.065674,4.147221753568577,3.7045808193477088,19.397244395952292,872.0,818.11792,786692.5,1643.823608488303,972.5209345470088,870.9916450063536,471.230408,930.7587279999999,726.2314284285713,981.1649169999998,454.59057600000006,-422.0,932.5765470706518,3.5374573493050465,4.732955783053801,0.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,94.0,0.0,787.0,0.0,117.0,0.0,184.0,0.0,253.0
89,13,2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.8022459999999,771.1596304886366,461.1056985565217,944.753845,293.1174007248897,24.369999,780.408081,25675.643342322837,3.4752744689655555,967.1964719999999,764.337036,4.1529515289725705,3.6109341068682714,7.345910654630951,872.0,816.219788,786692.5,1751.2618862001043,974.9956754568963,852.6520950060248,469.746826,875.263855,725.4099998571428,983.125122,451.959625,-422.0,932.0427531920902,3.75539910812377,4.466782835983446,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,664.0,0.0,116.0,0.0,177.0,0.0,230.0
90,14,2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.866272,771.6742031122446,461.9467919849056,943.500854,292.9792787952726,24.369999,780.537598,25543.365023255632,3.413254464084441,969.719849,764.521667,4.035249350487894,3.4489108980236343,14.07513681264107,872.0,819.383301,786692.5,1737.0974528546828,975.1797952605044,858.529165409986,471.581848,889.887207,725.1242855714285,986.4613649999999,453.545319,-422.0,932.7557948882672,3.6206842081408768,4.431714223480723,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,761.0,0.0,119.0,0.0,179.0,0.0,265.0
91,15,2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3394545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7220995662680461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.850056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.828853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.05719,771.7284708333331,460.0184990681815,944.069824,293.01450606818463,24.369999,775.925842,25492.668589883495,3.6002777927733245,963.952698,764.233154,4.284430278134708,4.22492265023033,8.567878640433348,872.0,822.754272,786692.5,1741.4330883802113,974.6608976230767,853.786914729102,467.459137,870.519775,725.1957141428571,986.665405,452.71197500000005,-422.0,932.2091339062499,3.326038806208426,4.195382269658027,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,646.0,2.0,130.0,0.0,160.0,0.0,220.0
92,16,2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.560669,771.077250361702,459.745551887324,947.5098880000002,292.67805998727783,24.369999,780.029785,26156.592558161366,3.5493321729529956,939.428528,763.157288,4.496805629663612,8.025165152822275,4.049149751511177,872.0,847.884949,786692.5,1820.0337929321652,966.6095417096778,857.2184343596637,465.970703,865.854675,724.4814284285713,976.7498779999999,451.580811,-422.0,933.2209383375796,3.1485447946906646,4.038335874537138,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,595.0,0.0,93.0,0.0,157.0,0.0,213.0
93,17,2020-06-08,0.0,0.0,0.0,0.0,33.64994967741935,125.6529640625,0.0,0.0,33.324868473684205,33.983591,0.0,0.0,0.0,0.0,17.323752405741452,3.7808464910775808,0.0,0.0,18.315103628425966,3.5388926631433733,0.0,0.0,0.0,0.0,66.027313,131.003494,0.0,0.0,68.221642,36.485966,0.0,0.0,0.0,0.0,1.251528,120.338646,0.0,0.0,0.849752,31.481216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.894897,772.4776193424659,448.6645338022389,943.360535,294.7695825753285,24.369999,778.108276,24240.93641877398,3.262327017239542,940.547424,766.729187,3.919320193635021,2.8122876183802177,5.393611490448676,872.0,841.409973,786692.5,1617.962855245182,948.3774790116274,875.2656174343069,456.667206,884.6860349999998,725.052857,952.0422969999998,440.832062,-422.0,932.668669992701,3.6381952091242282,4.513177956872141,0.0,3.0,0.0,124.0,0.0,0.0,0.0,57.0,0.0,0.0,73.0,16.0,548.0,0.0,86.0,2.0,137.0,0.0,268.0
94,18,2020-06-08,0.0,0.0,0.0,0.0,33.74517800877193,125.90586300000001,0.0,0.0,57.631760500000006,49.7746834,0.0,0.0,0.0,0.0,17.718940824174247,4.141118504078663,0.0,0.0,6.540071903359602,5.919155303061346,0.0,0.0,0.0,0.0,66.611717,131.075058,0.0,0.0,65.201942,55.29578,0.0,0.0,0.0,0.0,1.263123,120.946228,0.0,0.0,50.002552,41.495258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.8406369999999,772.43376025,448.80363269090924,937.698242,292.70994333114464,24.369999,777.429199,23982.588396921572,3.2368606392449806,939.5582279999999,766.084229,3.980612832690666,3.059183030445916,34.698518361901655,872.0,19.10717,786692.5,1602.0772557627213,946.9832446470587,86.18060757446813,455.529022,323.71347,724.5528569999999,955.7260740000002,442.47573900000003,-422.0,929.6348130636942,3.5341855247662135,4.810716619472882,0.0,4.0,0.0,114.0,0.0,0.0,0.0,4.0,0.0,0.0,96.0,4.0,423.0,0.0,102.0,5.0,157.0,0.0,275.0
95,19,2020-06-08,0.0,0.0,0.0,0.0,34.36758003797468,0.0,0.0,0.0,0.0,48.06848033333333,0.0,0.0,0.0,0.0,17.531767058372242,0.0,0.0,0.0,0.0,2.8989904056966664,0.0,0.0,0.0,0.0,65.075073,0.0,0.0,0.0,0.0,51.415901,0.0,0.0,0.0,0.0,2.314314,0.0,0.0,0.0,0.0,46.379719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.151489,773.8430204705882,450.7395668788926,942.1734010000001,292.52406272649074,24.369999,781.03363,24705.26616747169,3.73901185428434,942.5034790000001,765.274231,4.613347275155301,3.5135213166442694,11.28663469466094,872.0,55.702854,786692.5,1689.6479645556494,947.5263383611117,80.05689199285717,459.177155,112.006889,724.1599998571428,954.498962,442.2381290000001,-422.0,931.6883596363633,3.53008757098369,4.296667392724896,0.0,4.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,700.0,0.0,108.0,3.0,154.0,0.0,289.0
96,2,2020-06-09,0.0,0.0,0.0,0.0,0.0,121.242203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.242203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.242203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.5690920000001,774.8371129072165,470.01190222977357,943.4299320000001,292.14559431738735,24.369999,783.36853,24658.75693093812,3.5256495990635575,938.86084,766.570557,4.08651598803547,3.96852402563805,5.204883542076092,872.0,71.080528,786692.5,1615.1189632027406,946.3727831799999,83.03167817269079,478.673584,102.250183,723.3385712857142,954.767639,461.509827,-422.0,931.2471540680626,3.62393290413121,4.161838379438031,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,747.0,0.0,150.0,0.0,191.0,0.0,309.0
97,20,2020-06-08,0.0,0.0,0.0,0.0,0.0,120.08996640000001,0.0,0.0,0.0,56.345675,0.0,0.0,0.0,0.0,0.0,3.8665615069300205,0.0,0.0,0.0,4.423304823211531,0.0,0.0,0.0,0.0,0.0,125.968399,0.0,0.0,0.0,63.331207,0.0,0.0,0.0,0.0,0.0,115.306564,0.0,0.0,0.0,51.429558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.5275270000001,774.5825114183673,450.32666615857613,940.0333249999999,292.57455871336236,24.369999,783.846313,25388.67054618979,3.796384348761966,942.2824100000001,767.810181,3.857048762557212,3.484058831286537,6.553035132734195,872.0,64.453384,786692.5,1781.1451767506298,947.2208053859653,78.56121988275864,459.3023380000001,98.576126,724.2671427142857,953.685486,442.533112,-483.39678999999995,930.893422297297,3.672757993425578,4.075800479198432,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,10.0,580.0,0.0,114.0,6.0,148.0,0.0,309.0
98,21,2020-06-08,0.0,0.0,0.0,0.0,0.0,123.38909324999999,0.0,0.0,0.0,44.712373,0.0,0.0,0.0,0.0,0.0,2.9698293601421364,0.0,0.0,0.0,4.090887978573114,0.0,0.0,0.0,0.0,0.0,125.963867,0.0,0.0,0.0,49.722084,0.0,0.0,0.0,0.0,0.0,120.713264,0.0,0.0,0.0,39.701508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.813354,775.0822371170212,450.221798007194,940.450745,292.87852155005356,24.369999,783.461914,24864.246326503548,3.505556052467322,934.9011839999998,768.013489,3.9774536716744064,3.700408083978365,3.7122218399857956,872.0,67.516113,786692.5,1725.781412257585,946.9499453894739,75.60466554020621,457.687469,89.33551,724.9099998571428,952.5911249999999,442.923065,-422.0,930.7268206369428,3.398299046499473,4.2406883032019165,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,4.0,485.0,0.0,95.0,4.0,157.0,0.0,278.0
99,22,2020-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.180478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.536724673752258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.679636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.1522829999999,774.1179013478259,446.81425197084525,937.624329,292.2935052302559,24.369999,782.180115,25038.269994784994,3.7763341212394614,936.801514,766.693237,3.9358672993986716,3.4638098094930605,2.5340988561744933,872.0,76.645218,786692.5,1754.8105436326025,944.7960406792456,82.23053482530116,455.938812,89.197372,723.6599998571428,951.633057,438.533539,-422.0,929.4838437434215,3.4608430898559375,4.104770202570246,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,332.0,0.0,106.0,2.0,152.0,0.0,343.0
