id,air,autoSorted,avg,bacnetConnRef,bacnetCur,bacnetHis,bacnetPoint,bacnetWriteLevel,base,bmsName,bridgeName,chilled,chiller,cmd,condenser,connRef,cool,cooling,count,covTest,cur,curConvert,curErr,curStatus,curVal,damper,delta,deltaTempPoint,differential,disMacro,discharge,effective,elec,elecMeterLoad,enable,energy,entering,enum,equipName,equipRef,esc,exhaust,fan,flow,gas,groupRef,heat,heating,highLim,his,hisCollectCov,hisCollectInterval,hisConvert,hisEnd,hisErr,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,hrv,kind,lastSynced,lastTagged,leaving,lowLim,mode,navName,navname,noTagMatch,objectId,occ,opcConnRef,opcCur,opcPoint,outside,point,pointType,power,pressure,primaryLoop,pump,quantityID,reliability,return,run,runtime,schedulable,scheduleOcc,scheduleRef,sensor,siteRef,sourceID,sp,speed,sqlConnRef,sqlPoint,static,tagTableRef,temp,testName,testUnits,tlName,tz,unit,utilityPoint,valve,volume,water,wifi,wifiId,writable,writeLevel,writeStatus,zone,mod
@p:ubcv:r:236c92c8-6ff9c529 Alumni Centre FCU-13 FC13_CLG_MODE,"","","",@p:ubcv:r:236c8e4c-ae594f99 ALUM FC13_STAIRS (670018),"",TL1,✓,"","",FC13_CLG_MODE,"","","",✓,"",@p:ubcv:r:236c8e4c-ae594f99 ALUM FC13_STAIRS (670018),"",✓,"",✓,"","","","","","","","","",$equipRef $bmsName,"","","","","","","","OFF,ON","",@p:ubcv:r:24103b51-364dfc26 Alumni Centre FCU-13,✓,"","","","",@p:ubcv:r:24103e34-f6898d28 Alumni Centre 2nd Floor,"","","",✓,"","","",2020-03-16T19:00:12-07:00 Los_Angeles,"","",cov,972,2018-10-26T13:45:38-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T13:58:44.4-07:00 Los_Angeles,2018-11-28T16:32:48.982-08:00 Los_Angeles,"","",✓,Heating Mode,"","",BV2,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:24c4e959-024a18e8 .+_CLG_MODE(_TL)?,"","","","",Los_Angeles,"","","","","","","","","","","",2020-04-08T18:51:00.276Z UTC
@p:ubcv:r:236c92e3-2aa970f5 Alumni Centre AHU-02 7970_AHU-02_DAT-SP_CO_POLL_TL,"","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"",TL171,✓,"","",7970_AHU-02_DAT-SP_CO_POLL_TL,"","","","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24c3be0d-d4c7182e Alumni Centre AHU-02,✓,"","","","",@p:ubcv:r:2203b248-28b6b255 Alumni Centre Air Systems,"","","",✓,"","","",2020-05-12T13:52:47-07:00 Los_Angeles,"","","",321347,2018-12-07T08:17:53-08:00 Los_Angeles,ok,"","","",Number,2020-05-12T14:00:45.509-07:00 Los_Angeles,2018-11-28T16:32:38.327-08:00 Los_Angeles,"","","",7970_AHU-02_DAT-SP_CO_POLL_TL,"",✓,"","","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","","","","","",7970_AHU-02_DAT-SP_CO_POLL_TL,Los_Angeles,_,"","","","","","","","","","",2020-04-30T12:06:20.099Z UTC
@p:ubcv:r:236c9280-d7b6a202 Alumni Centre FCU-07 FC07_T,✓,"","",@p:ubcv:r:236c8e4c-c9b8f9aa ALUM FC07_RM_104 (670012),"",TL5,✓,"","",FC07_T,"","","","","",@p:ubcv:r:236c8e4c-c9b8f9aa ALUM FC07_RM_104 (670012),"","","","","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","","",@p:ubcv:r:24103b51-461046d2 Alumni Centre FCU-07,✓,"","","","",@p:ubcv:r:24103e1f-a70591c9 Alumni Centre 1st Floor,"","","",✓,"","","",2020-05-12T13:51:11-07:00 Los_Angeles,"","","",54154,2018-10-26T10:26:24-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:58:47.248-07:00 Los_Angeles,2018-11-28T16:32:44.321-08:00 Los_Angeles,"","","",Discharge Air Temp,"","",AI2,"","","","","",✓,"","","","","","","","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0e-eee35397 FC\d+_T(_TL)?,✓,"","","",Los_Angeles,°C,"","","","","","","","","","",2020-04-21T20:27:45.252Z UTC
@p:ubcv:r:236c921d-fc744a43 Alumni Centre Heating Plant DES Connection 797_EM_1P_YESTERDAY,"","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"",TL146,✓,"","",797_EM_1P_YESTERDAY,"","","","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24c4a9e1-e747c39e Alumni Centre Heating Plant DES Connection,✓,"","","","",@p:ubcv:r:21cadcbf-9493aff0 Alumni Centre Hydronic Systems,"","","",✓,"","","",2020-05-12T00:00:00-07:00 Los_Angeles,"","","",26,2018-08-29T00:00:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:58:47.582-07:00 Los_Angeles,2018-11-28T16:32:53.374-08:00 Los_Angeles,"","","",797_EM_1P_YESTERDAY,"",✓,AV1169,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","","","","","",797_EM_1P_YESTERDAY_TL,Los_Angeles,kWh,"","","","","","","","","","",2020-04-09T19:02:29.499Z UTC
@p:ubcv:r:236c9275-66f7f8a3 Alumni Centre FCU-06 FC06_RT,✓,"","",@p:ubcv:r:236c8e4c-a4c061ab ALUM FC06_RM_104 (670011),"",TL10,✓,"","",FC06_RT,"","","","","",@p:ubcv:r:236c8e4c-a4c061ab ALUM FC06_RM_104 (670011),"","","",✓,"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24103b51-acd26cc7 Alumni Centre FCU-06,✓,"","","","",@p:ubcv:r:24103e1f-a70591c9 Alumni Centre 1st Floor,"","","",✓,"","","",2020-05-12T05:11:56-07:00 Los_Angeles,"","",cov,2382,2018-10-26T18:17:57-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:56:34.268-07:00 Los_Angeles,2019-01-23T16:53:12.839-08:00 Los_Angeles,"","","",Zone Temp,"","","","","","","","",✓,"","","","","","","","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:244376a8-f0dfeae8 .+_RT(_AVG?)?(_LL\d+)?(_TL)?,✓,"","",FC06_RT_COV_TL,Los_Angeles,°C,"","","","","","","","","",✓,2020-04-09T19:02:29.601Z UTC
@p:ubcv:r:236c92a3-aac9f68f Alumni Centre FCU-10 FC10_RT,✓,"","",@p:ubcv:r:236c8e4c-723071c4 ALUM FC10_RM_100 (670015),"",TL4,✓,"","",FC10_RT,"","","","","",@p:ubcv:r:236c8e4c-723071c4 ALUM FC10_RM_100 (670015),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24103b51-793e06f9 Alumni Centre FCU-10,✓,"","","","",@p:ubcv:r:24103e1f-a70591c9 Alumni Centre 1st Floor,"","","",✓,"","","",2020-05-12T13:53:02-07:00 Los_Angeles,"","","",53806,2018-10-26T10:31:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:56:04.978-07:00 Los_Angeles,2019-01-23T16:52:59.588-08:00 Los_Angeles,"","","",Zone Temp,"","",AI101,"","","","","",✓,"","","","","","","","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:244376a8-f0dfeae8 .+_RT(_AVG?)?(_LL\d+)?(_TL)?,✓,"","","",Los_Angeles,°C,"","","","","","","","","",✓,2020-04-21T20:27:45.272Z UTC
@p:ubcv:r:226d3019-90542418 Alumni Centre Cooling Plant Chiller CHIL_SYS_01_AL,"","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"",TL183,✓,"","",CHIL_SYS_01_AL,"","","","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","OK,Tripped","",@p:ubcv:r:24c4c0ac-88aab626 Alumni Centre Cooling Plant Chiller,✓,"","","","",@p:ubcv:r:21cadcbf-9493aff0 Alumni Centre Hydronic Systems,"","","",✓,"","","",2020-01-15T10:43:02-08:00 Los_Angeles,"","","",100,2017-11-30T13:32:40-08:00 Los_Angeles,ok,"","","",Number,2020-05-12T14:00:43.504-07:00 Los_Angeles,2018-11-28T16:32:31.755-08:00 Los_Angeles,"","","",CHIL_SYS_01_AL,"",✓,BI1402,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","","","","","",CHIL_SYS_01_AL_TL,Los_Angeles,_,"","","","","","","","","","",2020-04-09T19:15:22.86Z UTC
@p:ubcv:r:236c92e2-125a315a Alumni Centre AHU-01 7970_AHU-01_OAD-O,"","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"",TL1,✓,"","",7970_AHU-01_OAD-O,"","","","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24c3be0d-414d0cda Alumni Centre AHU-01,✓,"","","","",@p:ubcv:r:2203b248-28b6b255 Alumni Centre Air Systems,"","","",✓,"","","",2020-05-12T14:00:00-07:00 Los_Angeles,"","","",54500,2018-10-26T10:15:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T14:00:44.955-07:00 Los_Angeles,2019-01-23T16:52:51.018-08:00 Los_Angeles,"","","",7970_AHU-01_OAD-O,"",✓,AO1303,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","","","","","",AHU-01_OAD-O_TL,Los_Angeles,%,"","","","","","","","","","",2020-04-30T12:06:19.979Z UTC
@p:ubcv:r:2410946a-675dea77 Alumni Centre AHU-02 AHU2_CCV_ISO_BV,"","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"",TL42,✓,"","",AHU2_CCV_ISO_BV,"","","","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","Closed,Open","",@p:ubcv:r:24c3be0d-d4c7182e Alumni Centre AHU-02,✓,"","","","",@p:ubcv:r:2203b248-28b6b255 Alumni Centre Air Systems,"","","",✓,"","","",2020-03-25T08:01:49-07:00 Los_Angeles,"","","",963,2019-03-04T16:49:20-08:00 Los_Angeles,ok,"","","",Bool,2020-05-12T14:00:43.906-07:00 Los_Angeles,"","","","",AHU2_CCV_ISO_BV,"",✓,BV12,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","","","","","",AHU2_CCV_ISO_BV_TL,Los_Angeles,"","","","","","","","","","","",2020-04-30T12:06:20.082Z UTC
@p:ubcv:r:236c9297-7a9d62de Alumni Centre FCU-09 FC09_HTG_MODE,"","","",@p:ubcv:r:236c8e4c-9af4a311 ALUM FC09_RM_103 (670014),"",TL2,✓,"","",FC09_HTG_MODE,"","","",✓,"",@p:ubcv:r:236c8e4c-9af4a311 ALUM FC09_RM_103 (670014),"","","",✓,"","","","","","","","","",$equipRef $bmsName,"","","","","","","","OFF,ON","",@p:ubcv:r:24103b51-a3e30508 Alumni Centre FCU-09,✓,"","","","",@p:ubcv:r:24103e1f-a70591c9 Alumni Centre 1st Floor,"",✓,"",✓,"","","",2020-03-17T06:00:14-07:00 Los_Angeles,"","",cov,2652,2018-10-26T10:56:04-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T13:56:08.936-07:00 Los_Angeles,2018-11-28T16:32:50.128-08:00 Los_Angeles,"","",✓,Heating Mode,"","",BV3,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:24c4e977-ebe714df .+_HTG_MODE(_TL)?,"","","","",Los_Angeles,"","","","","","","","","","","",2020-04-08T18:51:22.366Z UTC
@p:ubcv:r:236c921d-84cd999f Alumni Centre Heating Plant B-1 BLR_B1_HWRT,"","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"",TL35,✓,"","",BLR_B1_HWRT,"","","","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","",✓,"","",@p:ubcv:r:24c3bb2c-25855e2f Alumni Centre Heating Plant B-1,✓,"","","","",@p:ubcv:r:21cadcbf-9493aff0 Alumni Centre Hydronic Systems,"","","",✓,"","","",2020-05-12T13:55:00-07:00 Los_Angeles,"","","",162440,2018-10-26T11:05:00-07:00 Los_Angeles,ok,"",✓,"",Number,2020-05-12T13:58:50.135-07:00 Los_Angeles,2019-01-23T16:53:09.562-08:00 Los_Angeles,"","","",Entering Hot Water Temp,"","",AI1108,"","","","","",✓,"","","","","","","","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0e-2ae762c1 .+_HWRT(_AV)?(_\d+)?(_TL)?,✓,"","",BLR_B1_HWRT_TL,Los_Angeles,°C,"","","",✓,"","","","","","",2020-04-09T19:02:29.5Z UTC
@p:ubcv:r:236c921d-fa8c481e Alumni Centre Unsorted Points LVL_1_AVG_RT,✓,"","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"",TL85,✓,"","",LVL_1_AVG_RT,"","","","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:227a4505-a944c966 Alumni Centre Unsorted Points,✓,"","","","",@p:ubcv:r:227a4505-b2ce3aaa Alumni Centre Unsorted Points,"","","",✓,"","","",2020-05-12T13:56:56-07:00 Los_Angeles,"","","",393028,2018-10-31T04:27:54-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:58:50.94-07:00 Los_Angeles,2019-01-23T16:53:20.511-08:00 Los_Angeles,"","","",Zone Temp,"","",AV11,"","","","","",✓,"","","","","","","","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:244376a8-f0dfeae8 .+_RT(_AVG?)?(_LL\d+)?(_TL)?,✓,"","",LVL_1_AVG_RT_POLL_TL,Los_Angeles,°C,"","","","","","","","","",✓,2020-04-09T19:02:29.501Z UTC
@p:ubcv:r:236c92ee-9b170b2c Alumni Centre FCU-16 FC16_RT_SP,✓,"","",@p:ubcv:r:236c9092-664e06c0 ALUM FC16_CORRIDOR_200 (670320),"",TL7,✓,"","",FC16_RT_SP,"","","","","",@p:ubcv:r:236c9092-664e06c0 ALUM FC16_CORRIDOR_200 (670320),"","","","","","","","","","","","","",$equipRef $bmsName,"",✓,"","","","","","","",@p:ubcv:r:24103b51-613176bf Alumni Centre FCU-16,✓,"","","","",@p:ubcv:r:24103e34-f6898d28 Alumni Centre 2nd Floor,"","","",✓,"","","",2020-05-12T13:51:59-07:00 Los_Angeles,"","","",54145,2018-10-26T10:40:58-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:54:16.415-07:00 Los_Angeles,2019-01-23T16:53:21.628-08:00 Los_Angeles,"","","",Zone Temp Effective Sp,"","",AV3,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"",✓,"","","","",@p:ubcv:r:23e65d0f-9a7e5f45 .+_RT_SP(_AV)?(_TL)?,✓,"","",FC16_RT_SP_POLL_TL,Los_Angeles,°C,"","","","","","","","","",✓,2020-04-09T19:02:29.77Z UTC
@p:ubcv:r:236c92e2-538abbc0 Alumni Centre HW Submeters BTU-103 BTU103_SPLY_TEMP,"","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"",TL103,✓,"","",BTU103_SPLY_TEMP,"","","","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:25250410-e88c4a65 Alumni Centre HW Submeters BTU-103,✓,"","","","",@p:ubcv:r:21697fca-7bb972f1 Alumni Centre Utilities,"","","",✓,"","","",2020-05-12T14:00:36-07:00 Los_Angeles,"","","",375378,2018-10-30T18:01:36-07:00 Los_Angeles,ok,"",✓,"",Number,2020-05-12T14:00:46.739-07:00 Los_Angeles,2018-11-28T16:32:38.198-08:00 Los_Angeles,✓,"","",Leaving Hot Water Temp,"","",AV1065,"","","","","",✓,"","","","","","","","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0e-790e08dc .+_(DISCH|SPLY)_TEMP(_TL)?,✓,"","",BTU103_SPLY_TEMP_POLL_TL,Los_Angeles,°C,"","","",✓,"","","","","","",2020-04-30T12:06:20.045Z UTC
@p:ubcv:r:236c92e3-59bb0582 Alumni Centre AHU-02 7970_AHU-02_MIX-O,"","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"",TL19,✓,"","",7970_AHU-02_MIX-O,"","","","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24c3be0d-d4c7182e Alumni Centre AHU-02,✓,"","","","",@p:ubcv:r:2203b248-28b6b255 Alumni Centre Air Systems,"","","",✓,"","","",2020-05-12T14:00:00-07:00 Los_Angeles,"","","",77551,2018-10-26T11:00:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T14:00:45.016-07:00 Los_Angeles,2018-11-28T16:32:31.091-08:00 Los_Angeles,"","","",7970_AHU-02_MIX-O,"",✓,AO1704,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","","","","","",7970_AHU-02_MIX-O_TL,Los_Angeles,%,"","","","","","","","","","",2020-04-30T12:06:19.983Z UTC
@p:ubcv:r:236c931f-d4d66c9f Alumni Centre FCU-20 FC20_RT,✓,"","",@p:ubcv:r:236c9092-18ca1d89 ALUM FC20_CORRIDOR_230 (670324),"",TL4,✓,"","",FC20_RT,"","","","","",@p:ubcv:r:236c9092-18ca1d89 ALUM FC20_CORRIDOR_230 (670324),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24103b51-2697460c Alumni Centre FCU-20,✓,"","","","",@p:ubcv:r:24103e34-f6898d28 Alumni Centre 2nd Floor,"","","",✓,"","","",2020-05-12T13:50:00-07:00 Los_Angeles,"","","",54143,2018-10-26T10:40:09-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:52:25.769-07:00 Los_Angeles,2019-01-23T16:53:00.743-08:00 Los_Angeles,"","","",Zone Temp,"","",AI101,"","","","","",✓,"","","","","","","","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:244376a8-f0dfeae8 .+_RT(_AVG?)?(_LL\d+)?(_TL)?,✓,"","",FC20_RT_POLL_TL,Los_Angeles,°C,"","","","","","","","","",✓,2020-04-09T19:02:29.794Z UTC
@p:ubcv:r:236c924c-3e48a46c Alumni Centre FCU-04 FC04_CV,"","","",@p:ubcv:r:236c8e4c-7d049351 ALUM FC04_RM_LL102C (670004),"",TL6,✓,"","",FC04_CV,"","","",✓,"",@p:ubcv:r:236c8e4c-7d049351 ALUM FC04_RM_LL102C (670004),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24103b51-ff5509e8 Alumni Centre FCU-04,✓,"","","","",@p:ubcv:r:24103ec5-9a094bc6 Alumni Centre Basement,"",✓,"",✓,"","","",2020-05-12T13:52:02-07:00 Los_Angeles,"","","",54152,2018-10-26T10:42:01-07:00 Los_Angeles,ok,"",✓,"",Number,2020-05-12T13:56:34.844-07:00 Los_Angeles,2018-11-28T16:32:52.068-08:00 Los_Angeles,"","","",Heating Valve Cmd,"","",AO3,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0e-da0b9d25 .+_CV(_TL)?,"","","",FC04_CV_POLL_TL,Los_Angeles,%,"",✓,"",✓,"","","","","","",2020-04-09T19:02:29.577Z UTC
@p:ubcv:r:236c921d-3c04f688 Alumni Centre Heating Plant B-2 BLR_B2_HWRT,"","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"",TL36,✓,"","",BLR_B2_HWRT,"","","","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","",✓,"","",@p:ubcv:r:24c3bb2d-5aa3badd Alumni Centre Heating Plant B-2,✓,"","","","",@p:ubcv:r:21cadcbf-9493aff0 Alumni Centre Hydronic Systems,"","","",✓,"","","",2020-05-12T13:55:00-07:00 Los_Angeles,"","","",162440,2018-10-26T11:05:00-07:00 Los_Angeles,ok,"",✓,"",Number,2020-05-12T13:58:50.182-07:00 Los_Angeles,2019-01-23T16:53:20.603-08:00 Los_Angeles,"","","",Entering Hot Water Temp,"","",AI1302,"","","","","",✓,"","","","","","","","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0e-2ae762c1 .+_HWRT(_AV)?(_\d+)?(_TL)?,✓,"","",BLR_B2_HWRT_TL,Los_Angeles,°C,"","","",✓,"","","","","","",2020-04-09T19:02:29.502Z UTC
@p:ubcv:r:236c921d-ce0b0d35 Alumni Centre Heating Plant B-2 BLR_B2_HWST,"","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"",TL37,✓,"","",BLR_B2_HWST,"","","","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24c3bb2d-5aa3badd Alumni Centre Heating Plant B-2,✓,"","","","",@p:ubcv:r:21cadcbf-9493aff0 Alumni Centre Hydronic Systems,"","","",✓,"","","",2020-05-12T13:55:00-07:00 Los_Angeles,"","","",162440,2018-10-26T11:05:00-07:00 Los_Angeles,ok,"",✓,"",Number,2020-05-12T13:58:50.229-07:00 Los_Angeles,2019-01-23T16:53:20.635-08:00 Los_Angeles,✓,"","",Leaving Hot Water Temp,"","",AI1107,"","","","","",✓,"","","","","","","","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0e-90aebcb3 .+_HWST(_AV)?(_\d+)?(_TL)?,✓,"","",BLR_B2_HWST_TL,Los_Angeles,°C,"","","",✓,"","","","","","",2020-04-09T19:02:29.503Z UTC
@p:ubcv:r:236c92e3-fb3eca44 Alumni Centre HRV-1 HRV1_ENAB,"","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"",TL67,✓,"","",HRV1_ENAB,"","","",✓,"",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"","","","","","","","","","","","","",$equipRef $bmsName,"","","",@p:ubcv:r:2094eabc-e7446385 Alumni Centre Elec Main Meter,✓,"","","OFF,ON","",@p:ubcv:r:24103921-9087c055 Alumni Centre HRV-1,✓,"","","","",@p:ubcv:r:2203b248-28b6b255 Alumni Centre Air Systems,"","","",✓,"","","",2020-03-17T09:13:40-07:00 Los_Angeles,"","","",911,2018-11-02T20:49:50-07:00 Los_Angeles,ok,"","",✓,Bool,2020-05-12T14:00:43.552-07:00 Los_Angeles,2018-11-28T16:32:31.83-08:00 Los_Angeles,"","","",Enable Cmd,"","",BO2103,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0e-7bceb457 HRV\d+_ENAB(_TL)?,"","","",HRV1_EN_COV_TL,Los_Angeles,"","","","","","","","","","","",2020-04-30T12:06:20.076Z UTC
@p:ubcv:r:236c92e3-1326201b Alumni Centre AHU-01 7970_AHU-01_CCVDIV-FB,"","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"",TL33,✓,"","",7970_AHU-01_CCVDIV-FB,"","","","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24c3be0d-414d0cda Alumni Centre AHU-01,✓,"","","","",@p:ubcv:r:2203b248-28b6b255 Alumni Centre Air Systems,"","","",✓,"","","",2020-05-12T14:00:00-07:00 Los_Angeles,"","","",77550,2018-10-26T11:10:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T14:00:45.113-07:00 Los_Angeles,2018-11-28T16:32:51.677-08:00 Los_Angeles,"","","",7970_AHU-01_CCVDIV-FB,"",✓,AI1106,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","","","","","",AHU1_CCV_DIV_FB_TL,Los_Angeles,%,"","","","","","","","","","",2020-04-30T12:06:19.946Z UTC
@p:ubcv:r:236c92e3-6793c59b Alumni Centre Unsorted Points LVL_3_AVG_RT_SP,✓,"","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"",TL82,✓,"","",LVL_3_AVG_RT_SP,"","","","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"","","","","","","","","","","","","",$equipRef $bmsName,"",✓,"","","","","","","",@p:ubcv:r:227a4505-a944c966 Alumni Centre Unsorted Points,✓,"","","","",@p:ubcv:r:227a4505-b2ce3aaa Alumni Centre Unsorted Points,"","","",✓,"","","",2020-05-12T14:00:00-07:00 Los_Angeles,"","","",368862,2018-10-31T04:28:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T14:00:45.975-07:00 Los_Angeles,2019-01-23T16:52:49.659-08:00 Los_Angeles,"","","",Zone Temp Effective Sp,"","",AV53,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"",✓,"","","","",@p:ubcv:r:23e65d0f-9a7e5f45 .+_RT_SP(_AV)?(_TL)?,✓,"","",LVL_3_AVG_RT_SP_POLL_TL,Los_Angeles,°C,"","","","","","","","","",✓,2020-04-30T12:06:20.06Z UTC
