id,air,bacnetConnRef,bacnetHis,bacnetPoint,bmsName,bypass,chilled,cmd,connRef,damper,disMacro,discharge,enable,entering,enum,equipName,equipRef,esc,exhaust,fan,groupRef,heating,his,hisEnd,hisSize,hisStart,hisStatus,hot,kind,lastSynced,leaving,navName,noTagMatch,objectId,outside,point,pump,run,sensor,siteRef,sp,speed,tagTableRef,temp,tlName,tz,unit,valve,water,zone,mod
@p:ubcv:r:2512d552-c89dc790 Marine Drive Res #1 Unsorted Points P_303_S_BV,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL21,✓,P_303_S_BV,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T09:01:03-07:00 Los_Angeles,26,2020-01-07T09:00:26-08:00 Los_Angeles,ok,"",Bool,2020-05-12T15:41:24.311-07:00 Los_Angeles,"",P_303_S_BV,✓,BV5,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",P_303_S_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:02.299Z UTC
@p:ubcv:r:2512d56c-afc11561 Marine Drive Res #1 Unsorted Points M_WWHP_HP5_C,"",@p:ubcv:r:2512d356-2acd116d MDR1 WWHP (651003),TL15,✓,M_WWHP_HP5_C,"","","",@p:ubcv:r:2512d356-2acd116d MDR1 WWHP (651003),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:34:13-07:00 Los_Angeles,20488,2019-09-12T04:45:38-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:37:59.694-07:00 Los_Angeles,"",M_WWHP_HP5_C,✓,BO5,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_WWHP_HP5_C_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:34.332Z UTC
@p:ubcv:r:2512d563-d9e480a6 Marine Drive Res #1 Unsorted Points M_WWHP_A_ALM,"",@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),TL23,✓,M_WWHP_A_ALM,"","","",@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2019-08-13T17:43:07-07:00 Los_Angeles,3,2019-08-13T17:20:14-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:36:32.093-07:00 Los_Angeles,"",M_WWHP_A_ALM,✓,BI5,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_WWHP_A_ALM_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:17.191Z UTC
@p:ubcv:r:2512d56c-2b5d75a9 Marine Drive Res #1 Unsorted Points M_WWHP_TK1_T_AV,"",@p:ubcv:r:2512d356-2acd116d MDR1 WWHP (651003),TL5,✓,M_WWHP_TK1_T_AV,"","","",@p:ubcv:r:2512d356-2acd116d MDR1 WWHP (651003),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:33:25-07:00 Los_Angeles,15241,2019-09-13T13:37:45-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:37:59.923-07:00 Los_Angeles,"",M_WWHP_TK1_T_AV,✓,AV1,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_WWHP_TK1_T_AV_POLL_TL,Los_Angeles,°C,"","","",2020-04-09T19:02:29.338Z UTC
@p:ubcv:r:2512d552-16a39491 Marine Drive Res #1 Unsorted Points P_301_302_C_BV,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL25,✓,P_301_302_C_BV,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T09:00:00-07:00 Los_Angeles,33,2019-09-17T09:00:00-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:41:24.314-07:00 Los_Angeles,"",P_301_302_C_BV,✓,BV9,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",P_301_302_C_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:13.521Z UTC
@p:ubcv:r:2512d552-6ef4f4c9 Marine Drive Res #1 Unsorted Points M_DCP1_MAX_SPD_AV,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL48,✓,M_DCP1_MAX_SPD_AV,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:34:08-07:00 Los_Angeles,16539,2019-09-13T13:33:59-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:41:24.319-07:00 Los_Angeles,"",M_DCP1_MAX_SPD_AV,✓,AV3,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DCP1_MAX_SPD_AV_POLL_TL,Los_Angeles,%,"","","",2020-04-09T19:02:29.309Z UTC
@p:ubcv:r:2512d563-9b82694a Marine Drive Res #1 Unsorted Points M_AHU102_SF_C_BV,"",@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),TL30,✓,M_AHU102_SF_C_BV,"","","",@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2019-08-13T17:20:17-07:00 Los_Angeles,1,2019-08-13T17:20:17-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:36:32.208-07:00 Los_Angeles,"",M_AHU102_SF_C_BV,✓,BV1,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_AHU102_SF_C_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:54:13.415Z UTC
@p:ubcv:r:2512d579-0de810f5 Marine Drive Res #1 Unsorted Points M4_LDRY_SF413_S_BV,✓,@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),TL18,✓,M4_LDRY_SF413_S_BV,"","","",@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),"",$equipRef $bmsName,✓,"","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"",✓,@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-09T18:50:04-07:00 Los_Angeles,34,2019-08-14T12:24:42-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:38:52.583-07:00 Los_Angeles,"",Discharge Fan Run Status,"",BV1,"",✓,"",✓,✓,@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","",@p:ubcv:r:23e65d0f-5568e722 .+_SF(\d+)?(_(S|N)\d_\d+)?_F?S(_BV)?(_TL)?,"",M4_LDRY_SF413_S_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:26.874Z UTC
@p:ubcv:r:2512d579-f4a076e2 Marine Drive Res #1 Unsorted Points M4_DRY9_10_A,"",@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),TL5,✓,M4_DRY9_10_A,"","","",@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:33:25-07:00 Los_Angeles,15242,2019-09-13T13:37:58-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:38:57.169-07:00 Los_Angeles,"",M4_DRY9_10_A,✓,AI5,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M4_DRY9_10_A_POLL_TL,Los_Angeles,A,"","","",2020-04-09T19:02:29.353Z UTC
@p:ubcv:r:2512d59b-76063eae Marine Drive Res #1 Unsorted Points M6_DRY3_RUN_S_BV,"",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),TL30,✓,M6_DRY3_RUN_S_BV,"","","",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-11T20:59:13-07:00 Los_Angeles,1151,2019-09-11T19:52:12-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:38:52.642-07:00 Los_Angeles,"",M6_DRY3_RUN_S_BV,✓,BV9,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","","",Los_Angeles,"","","","",2020-04-08T18:54:13.439Z UTC
@p:ubcv:r:2512d563-4042f429 Marine Drive Res #1 Unsorted Points M_AHU_OAT,✓,@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),TL6,✓,M_AHU_OAT,"","","",@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:33:32-07:00 Los_Angeles,15243,2019-09-13T13:29:37-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:36:36.787-07:00 Los_Angeles,"",Outside Air Temp,"",AI4,✓,✓,"","",✓,@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","",@p:ubcv:r:23e65d0f-fb64145f .+_OAT(\d)?(_AV)?(_TL)?,✓,M_AHU_OAT_POLL_TL,Los_Angeles,°C,"","","",2020-04-09T19:02:29.328Z UTC
@p:ubcv:r:2512d589-fd714f3c Marine Drive Res #1 Unsorted Points M5_DRY1_2_S_BV,"",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),TL28,✓,M5_DRY1_2_S_BV,"","","",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T11:57:04-07:00 Los_Angeles,6124,2019-09-14T17:11:17-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:40:32.464-07:00 Los_Angeles,"",M5_DRY1_2_S_BV,✓,BV7,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M5_DRY1_2_S_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:08.728Z UTC
@p:ubcv:r:2512d59b-6ab7abdb Marine Drive Res #1 Unsorted Points M6_DRY2_S_BV,"",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),TL24,✓,M6_DRY2_S_BV,"","","",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:20:31-07:00 Los_Angeles,1426,2019-09-11T22:02:30-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:38:53.88-07:00 Los_Angeles,"",M6_DRY2_S_BV,✓,BV3,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","","",Los_Angeles,"","","","",2020-04-08T18:53:15.43Z UTC
@p:ubcv:r:2512d589-a1836737 Marine Drive Res #1 Unsorted Points M5_LDRY_EF503_SPD_AV,✓,@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),TL13,✓,M5_LDRY_EF503_SPD_AV,"","",✓,@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,✓,✓,@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:38:10-07:00 Los_Angeles,15271,2019-09-13T13:28:45-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:40:36.429-07:00 Los_Angeles,"",Exhaust Fan Speed Cmd,"",AV3,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"",✓,@p:ubcv:r:24423e24-51c58a81 .+_EF(\d+[A-Z]?)?(_VFD)?_SPD(_AV)?(_TL)?,"",M5_LDRY_EF503_SPD_AV_POLL_TL,Los_Angeles,%,"","","",2020-04-09T19:02:29.368Z UTC
@p:ubcv:r:2512d59b-f6e6e57e Marine Drive Res #1 Unsorted Points M6_DRY6_S_BV,"",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),TL28,✓,M6_DRY6_S_BV,"","","",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T13:04:34-07:00 Los_Angeles,711,2019-09-11T20:17:26-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:38:52.767-07:00 Los_Angeles,"",M6_DRY6_S_BV,✓,BV7,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","","",Los_Angeles,"","","","",2020-04-08T18:53:08.734Z UTC
@p:ubcv:r:2512d59b-031dd960 Marine Drive Res #1 Unsorted Points M6_DRY5_RUN_S_BV,"",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),TL19,✓,M6_DRY5_RUN_S_BV,"","","",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T13:05:51-07:00 Los_Angeles,1266,2019-09-11T19:55:17-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:38:54.023-07:00 Los_Angeles,"",M6_DRY5_RUN_S_BV,✓,BV10,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","","",Los_Angeles,"","","","",2020-04-08T18:52:59.874Z UTC
